NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00293,16,2083,0,1,0,0,2083,0,0,17,2,0,214
00294,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00296,19,66,48,28,50,0,66,0,0,97,9,5,97
00297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00298,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00299,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00300,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00301,3,129,1,3,0,0,129,0,0,6,1,1,86
00302,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00303,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00304,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00305,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00307,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00308,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00309,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00310,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00313,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00316,1,42,0,0,0,0,42,0,0,1,0,0,64
00317,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00318,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00319,188,243,1129,1365,741,336,553,161,2,2487,68,44,291
00320,125,146,720,917,267,209,329,0,0,1405,49,27,223
00321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00322,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00323,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00325,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00327,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00328,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00329,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00330,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00331,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00332,9,228,10,9,13,2,230,0,0,33,3,3,102
00333,5,66,6,5,6,1,67,0,0,16,2,2,92
00334,9,228,10,9,13,2,230,0,0,33,3,3,103
00335,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00336,9,228,10,9,13,2,230,0,0,33,3,3,104
00337,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00338,9,228,10,9,13,2,230,0,0,33,3,3,101
00339,4,93,4,4,5,1,94,0,0,13,2,2,83
00340,9,228,10,9,13,2,230,0,0,33,3,3,113
00341,2,33,1,3,3,3,36,0,0,6,1,2,58
00342,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00343,4,97,25,4,81,1,98,0,0,92,10,7,103
00344,188,243,1129,1365,741,336,553,161,2,2487,70,47,300
00345,188,243,1129,1365,741,336,553,161,2,2487,82,53,309
00346,125,146,720,917,267,209,329,0,0,1405,52,32,233
00347,16,98,20,28,29,6,104,17,1,60,6,5,98
00348,30,159,38,113,66,63,222,34,1,185,13,9,123
00349,16,98,20,28,29,6,104,17,1,60,7,5,97
00350,2209,3019,30904,37502,53806,1038,4057,32359,3,92527,739,8290,10477
00352,442,3256,19156,80660,2220,18432,21688,62031,1,83101,823,32232,34581
00353,442,3235,19156,80660,2220,18432,21667,62031,1,83101,839,30548,32874
00354,3001,4648,92567,172249,247482,18857,23505,153195,1,421224,2633,220802,228583
00355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00356,3438,1901,6,0,899,0,1901,0,0,1779,27,169,627
00357,3588,1981,6,0,1230,0,1981,0,0,2165,42,242,729
00358,202,267,46,0,611,0,267,0,0,712,22,16,187
00359,1030,181,0,0,34,0,181,0,0,219,8,7,199
00360,2118,1616,32,0,2376,0,1616,0,0,3442,58,239,656
00361,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00362,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00363,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00364,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00365,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00366,80,96,7,0,100,0,96,0,0,144,9,7,116
00367,80,96,7,0,100,0,96,0,0,144,9,7,117
00368,13314,25628,11825,0,57630,0,25628,0,0,70191,407,7947,10674
00369,21956,39919,27304,0,116213,0,39919,0,0,139234,700,25482,29973
00370,24140,56379,28944,0,124947,0,56379,0,0,150141,843,41798,46911
00371,14928,27758,20801,116300,78020,617,28375,115683,1,196533,1455,171383,177594
00372,1114,1077,375,35878,0,176,1253,35702,1,35878,419,4131,5618
00373,1336,1297,388,57980,0,189,1486,57791,1,57980,680,26278,28602
00374,16540,30220,22053,201900,82612,1022,31242,200878,1,289731,2224,622448,TIMEOUT
00375,25264,45457,49320,189796,158423,751,46208,189045,1,351981,2488,637060,TIMEOUT
00376,1388,1286,7091,61037,2,7015,8301,54022,1,61039,770,23052,25397
00377,1140,1006,6381,43975,1,6376,7382,37599,1,43976,549,11009,12824
00378,42846,58205,80244,412164,319949,0,58205,412164,1,736389,6075,579501,TIMEOUT
00379,77230,90653,121061,0,478170,0,90653,0,0,483789,4128,582524,TIMEOUT
00380,6282,6000,4,469870,0,0,6000,469870,1,469870,4166,585308,TIMEOUT
00381,6432,6053,3,459062,0,0,6053,459062,1,459062,4534,588994,TIMEOUT
00382,16756,47281,2037,320438,7530,0,47281,320438,1,328168,2848,599763,TIMEOUT
00383,27438,65847,4105,267939,11725,0,65847,267939,1,279915,2413,587504,TIMEOUT
00384,1464,548,648,14562,956,648,1196,13914,1,15877,308,1935,2879
00385,1658,573,1338,17586,1175,1165,1737,16421,1,19187,368,1519,2587
00386,15118,28570,15788,7787,69625,37,28607,7750,1,80158,549,16275,19884
00387,24050,44320,15075,214467,68386,0,44320,214467,1,297401,3028,588058,TIMEOUT
00388,212,212,32,2866,0,32,244,2834,1,2866,114,179,495
00389,200,200,0,4068,0,0,200,4068,1,4068,125,195,563
00390,14058,26439,1081,295624,5351,0,26439,295624,1,302033,2843,590103,TIMEOUT
00391,22558,40960,1181,249872,4550,0,40960,249872,1,255107,2238,594430,TIMEOUT
00392,1216,1213,9,277855,12,0,1213,277855,1,277867,2656,591337,TIMEOUT
00393,1552,1552,13,271600,11,0,1552,271600,1,271611,2737,593533,TIMEOUT
00394,18142,31193,6017,262390,24964,0,31193,262390,1,288152,2732,587978,TIMEOUT
00395,43604,60242,1655,208647,4418,0,60242,208647,1,213531,2083,595470,TIMEOUT
00396,1194,1153,674,74129,0,619,1772,73510,1,74129,784,20464,23577
00397,2988,2922,20,258050,0,0,2922,258050,1,258050,2368,591652,TIMEOUT
00398,14838,27696,20387,94656,77566,492,28188,94164,1,174434,1276,116327,122020
00399,1024,991,168,32175,0,122,1113,32053,1,32175,426,3256,4606
00400,15998,29907,16277,107373,70000,696,30603,106677,1,192440,1345,180454,186635
00401,846,786,472,27802,0,470,1256,27332,1,27802,406,4646,5965
00402,3254,2230,44,0,784,0,2230,0,0,1615,27,124,601
00403,4958,3894,94,0,1426,0,3894,0,0,2844,39,312,969
00404,4,45,0,0,4,0,45,0,0,6,1,2,66
00405,8,49,0,0,10,0,49,0,0,14,2,3,79
00406,4,92,0,0,6,0,92,0,0,9,1,2,85
00407,8,97,0,0,14,0,97,0,0,19,2,3,86
00408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00409,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00410,948,1339,26443,12609,43135,222,1561,11017,1,56447,550,2154,3517
00411,500,1199,126,0,1627,0,1199,0,0,1870,34,48,303
00412,1838,3532,1487,0,7617,0,3532,0,0,9345,101,393,1004
00413,2170,4625,1639,0,8699,0,4625,0,0,10865,124,463,1220
00414,50,50,2,627,0,2,52,625,1,627,42,26,188
00415,15504,39986,13655,22903,66767,28,40014,22875,1,104173,743,14263,18600
00416,24538,56650,29391,40008,126748,31,56681,39977,1,192207,1237,101908,108867
00417,352,343,0,22791,0,0,343,22791,1,22791,404,2406,3471
00418,404,395,2,39006,0,2,397,39004,1,39006,520,12105,13654
00419,2992,4470,7698,321416,17053,0,4470,321416,1,338782,3201,591415,TIMEOUT
00420,2960,5169,8028,124372,17528,905,6074,123467,1,142083,1191,143305,147180
00421,1432,1273,3544,140119,656,3378,4651,136741,1,141094,1354,134959,139426
00422,840,672,489,36967,671,379,1051,36588,1,37843,491,9256,10702
00423,1238,714,27,0,823,0,714,0,0,1221,25,51,322
00424,1456,1463,997,55079,2734,656,2119,54423,1,58541,807,31820,34034
00425,23250,26750,68879,0,270765,0,26750,0,0,282843,1274,40755,46127
00426,48842,44891,158237,0,607213,0,44891,0,0,633666,3489,227237,239790
00428,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00429,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00430,718,178,17,121,134,0,178,121,1,630,30,10,217
00431,718,178,17,121,134,0,178,121,1,630,30,9,204
00432,476,137,0,0,398,0,137,0,0,636,20,14,180
00433,484,137,0,0,402,0,137,0,0,644,22,15,185
00434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00435,2,9081,0,0,0,0,9081,0,0,0,0,0,501
00436,4616,24014,523,297804,1906,0,24014,297804,1,299728,2362,595698,TIMEOUT
00437,88494,90904,129,169344,817,0,90904,169344,1,170279,1475,588651,TIMEOUT
00438,3024,3024,6,302400,0,0,3024,302400,1,302400,2389,592931,TIMEOUT
00439,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00441,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00442,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00443,27460,0,0,0,0,0,0,0,0,0,0,0,1753
00444,27460,0,0,0,0,0,0,0,0,0,0,0,1728
00445,240,1222,12,0,387,0,1222,0,0,499,15,14,211
00446,328,1659,102,3333,516,88,1747,3245,1,4020,104,306,721
00447,328,1659,102,3333,516,88,1747,3245,1,4020,122,338,772
00448,49694,49406,196598,91734,642473,18580,67986,72957,1,760850,5085,431781,449184
00449,414,2013,302,4538,1161,149,2162,4389,1,5913,143,727,1259
00450,716,2838,1411,3323,2999,309,3147,2879,1,6681,151,366,912
00451,4514,2862,642,0,10718,0,2862,0,0,12601,162,602,1469
00452,6326,4116,1271,0,18008,0,4116,0,0,20979,171,1319,2351
00453,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00454,138,347,2996,7757,0,2996,3343,4761,1,7826,267,733,1325
00455,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00456,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00457,160,1604,58,0,440,0,1604,0,0,540,17,14,242
00458,160,1604,58,0,440,0,1604,0,0,540,18,10,234
00459,8026,6900,4301,36618,23639,430,7330,36188,1,63879,587,23153,25613
00460,18046,10382,15282,1410,85439,682,11064,0,0,110288,598,10552,13548
00461,18046,10382,15282,1410,85439,682,11064,0,0,110288,563,9731,12573
00462,18866,13435,581,454405,3766,0,13435,454405,1,458579,4088,587349,TIMEOUT
00463,18866,10339,306,429980,3261,0,10339,429980,1,433633,3441,586078,TIMEOUT
00464,458,6,0,0,0,0,6,0,0,0,0,0,125
00465,564,132,0,0,349,0,132,0,0,789,25,14,201
00466,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00468,10,720,0,0,20,0,720,0,0,25,2,2,128
00469,106,878,0,0,144,0,878,0,0,197,10,7,182
00470,88828,75146,44417,0,519574,0,75146,0,0,608400,3969,264839,280613
00471,85468,78977,0,0,296158,0,78977,0,0,354456,3736,584718,TIMEOUT
00472,88828,75146,44417,0,519574,0,75146,0,0,608400,4077,256715,272395
00473,85468,78977,0,0,329719,0,78977,0,0,394736,3850,583642,TIMEOUT
00474,32,72,3,0,27,0,72,0,0,43,4,4,96
00475,44,83,23,0,70,0,83,0,0,89,7,6,104
00476,3668,2687,627,301522,1149,0,2687,301522,1,302779,2898,590915,TIMEOUT
00477,313486,10606,0,0,1275,0,10606,0,0,34267,275,18275,32634
00478,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00479,645,566,5991,5715,15713,115,681,5474,1,23049,409,882,1781
00480,653,663,6016,5474,16285,65,728,5281,1,23364,383,983,1891
00481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00482,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00483,58044,114237,1148,143922,3610,9,114246,143908,1,147736,1437,591293,TIMEOUT
00484,75998,101911,138033,0,529729,0,101911,0,0,552014,4678,581749,TIMEOUT
00485,5186,5291,2,514842,27,0,5291,514842,1,514869,5100,583639,TIMEOUT
00486,15554,46980,1943,289142,7355,0,46980,289142,1,296697,2437,588921,TIMEOUT
00487,26030,65519,4116,284178,11749,0,65519,284178,1,296176,2316,590408,TIMEOUT
00488,15554,46967,1955,301634,7377,0,46967,301634,1,309211,2389,595250,TIMEOUT
00489,19014,52445,2186,295590,7911,0,52445,295590,1,303704,2618,602063,TIMEOUT
00490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00491,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00493,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00494,4670,0,0,0,0,0,0,0,0,0,0,0,373
00495,4670,0,0,0,0,0,0,0,0,0,0,0,392
00496,20476,3220,2832,0,30374,0,3220,0,0,40777,261,2176,4023
00497,16632,23,0,0,0,0,23,0,0,50,3,0,1086
00498,16632,23,0,0,0,0,23,0,0,50,3,0,1105
00499,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00500,3242,1988,21,279064,0,0,1988,279064,1,279064,2808,593002,TIMEOUT
00501,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00502,3756,1924,124,1401,8723,2,1926,1399,2,12002,166,909,1776
00503,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00504,96,636,123,442,316,35,671,385,1,807,32,34,221
00505,18,151,0,0,0,0,151,0,0,9,1,0,87
00508,99,267,83,48,318,18,285,5,2,420,18,12,161
00509,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00511,700,285,1388,2945,1822,184,469,2342,2,5460,153,156,552
00512,669,800,2361,984,6172,257,1057,0,0,7614,143,202,638
00513,76,309,8,0,182,0,309,0,0,216,12,8,143
00514,76,309,8,0,182,0,309,0,0,216,17,8,142
00515,1740,2366,582,0,3298,0,2366,0,0,4115,86,201,651
00516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00517,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00518,22070,9363,0,373451,181,0,9363,373451,1,373638,3091,592199,TIMEOUT
00519,146,93,0,0,0,0,93,0,0,8,1,0,108
00520,152,91,0,0,0,0,91,0,0,8,1,0,113
00521,14552,3640,0,0,0,0,3640,0,0,7264,127,0,1272
00522,8466,169,0,0,230,0,169,0,0,405,14,175,838
00523,8466,169,0,0,230,0,169,0,0,405,13,130,779
00524,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00526,386,280,47,13,517,2,282,0,0,685,23,15,203
00527,1004,4,0,0,0,0,4,0,0,0,0,0,163
00528,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00529,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00530,6,10609,0,0,17,0,10609,0,0,20,2,2,642
00531,14,11839,1,0,35,0,11839,0,0,42,3,3,641
00532,23886,38045,70427,38769,276079,48,38093,38721,1,327125,1860,51181,58744
00533,65814,61062,163820,139834,623827,0,61062,139834,1,790460,5872,581122,TIMEOUT
00534,630,630,1,38661,0,0,630,38661,1,38661,475,6358,7836
00535,16958,4621,6,352524,0,0,4621,352524,1,352524,3469,592560,TIMEOUT
00536,13524,36438,12159,212929,60665,134,36572,212795,1,283982,2552,423187,434170
00537,22178,51961,18425,234609,86922,0,51961,234609,1,336467,3101,588224,TIMEOUT
00538,204,204,0,3614,0,0,204,3614,1,3614,149,168,555
00539,208,208,2,3720,0,2,210,3718,1,3720,109,246,602
00540,3308,13265,2854,236936,6186,826,14090,236110,1,244782,2498,413980,424376
00541,18266,27181,1772,264916,4778,0,27181,264916,1,270193,2521,594956,TIMEOUT
00542,18,18,0,81,0,0,18,81,1,81,13,7,91
00543,18,18,0,81,0,0,18,81,1,81,14,7,92
00544,11944,3271,957,0,26723,0,3271,0,0,32276,225,5105,6615
00545,12552,3351,1004,0,27960,0,3351,0,0,33851,227,4730,6257
00546,3904,775,21,0,2808,0,775,0,0,3942,57,278,797
00547,3904,780,21,0,2821,0,780,0,0,3946,57,306,845
00548,186,4361,0,0,500,0,4361,0,0,593,14,15,373
00549,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00550,6,853,1,0,11,0,853,0,0,14,1,2,132
00551,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00553,100906,90333,10255,140247,60871,2057,92390,132887,3,215831,2360,586324,TIMEOUT
00554,148466,106867,2852,114206,11366,607,107474,111889,3,130299,1440,587489,TIMEOUT
00555,266,993,145,5435,147,73,1066,5362,1,5664,155,604,1072
00556,1144,1549,5207,5181,8627,427,1976,3690,2,14179,245,455,1150
00558,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00559,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00560,18,130,15,52,85,3,133,49,1,153,13,9,118
00561,214,662,408,1209,884,191,853,967,1,2200,65,81,356
00562,114,710,0,0,145,0,710,0,0,202,8,6,155
00563,150,983,6,0,230,0,983,0,0,305,10,8,183
00564,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00566,4990,49983,9531,659,45933,28,50011,199,1,49342,343,3207,6639
00567,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00569,1830,1701,1007,67449,3303,741,2442,66708,1,71667,732,55349,57749
00570,76,1102,0,0,120,0,1102,0,0,170,6,5,174
00571,78,1357,4,0,186,0,1357,0,0,232,9,7,187
00572,39188,57494,84496,116964,333397,2703,60197,114260,1,475272,3295,303388,316330
00573,73728,91611,148107,0,565176,0,91611,0,0,588844,4767,581812,TIMEOUT
00574,956,736,1727,93209,4,1726,2462,91483,1,93213,997,26954,30403
00575,958,700,1555,90547,3,1555,2255,88992,1,90872,973,35153,38336
00576,52,66,5,26,152,24,90,0,0,290,21,11,141
00577,30,16,0,0,0,0,16,0,0,15,2,0,70
00578,1238,714,27,0,823,0,714,0,0,1221,27,57,312
00579,1456,1463,997,55079,2734,656,2119,54423,1,58541,630,37319,39455
00580,16,272,0,0,12,0,272,0,0,18,1,2,100
00581,10,316,0,0,11,0,316,0,0,16,2,2,105
00582,310,622,111,1967,711,89,711,1878,2,2798,107,162,489
00583,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00586,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00587,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00589,224,939,0,0,257,0,939,0,0,369,12,10,195
00590,26,605,209,76,719,8,613,60,1,927,32,17,204
00591,138,2529,45,0,296,0,2529,0,0,332,9,8,238
00592,212,3414,162,0,1001,0,3414,0,0,1202,24,21,322
00593,384,2049,0,0,320,0,2049,0,0,415,10,13,245
00594,354,1984,0,0,400,0,1984,0,0,577,15,15,263
00595,438,2703,19154,80660,1340,18432,21135,62031,1,82000,859,32350,34712
00596,362,2022,0,0,577,0,2022,0,0,754,17,21,275
00597,446,2742,19154,80660,1340,18432,21174,62031,1,82219,840,30067,32276
00598,8,1,0,0,0,0,1,0,0,0,0,0,49
00599,8,1,0,0,0,0,1,0,0,0,0,0,49
00600,354,1983,0,0,400,0,1983,0,0,577,15,17,283
00601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00602,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00603,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00604,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00605,168,650,51,0,416,0,650,0,0,495,18,12,185
00606,168,650,51,0,416,0,650,0,0,495,19,13,190
00607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00608,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00609,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00610,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00612,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00613,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00614,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00615,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00616,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00617,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00618,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00619,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00620,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00621,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00622,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00623,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00624,190,915,744,177,1929,25,940,67,1,2243,54,56,305
00625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
