NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00091,0,13,0,0,0,0,13,0,0,0,0,0,28
00092,0,32,0,0,0,0,32,0,0,0,0,0,31
00093,0,216,0,0,0,0,216,0,0,0,0,0,59
00094,17,138,0,17,12,11,149,0,0,49,4,0,84
00095,0,63,0,0,0,0,63,0,0,0,0,0,35
00096,0,0,0,0,0,0,0,0,0,0,0,0,6
00097,0,0,0,0,0,0,0,0,0,0,0,0,7
00098,0,0,0,0,0,0,0,0,0,0,0,0,6
00099,0,0,0,0,0,0,0,0,0,0,0,0,6
00100,0,0,0,0,0,0,0,0,0,0,0,0,6
00101,0,0,0,0,0,0,0,0,0,0,0,0,7
00102,0,0,0,0,0,0,0,0,0,0,0,0,6
00103,0,259,0,0,0,0,259,0,0,0,0,0,55
00104,0,1123,0,0,0,0,1123,0,0,0,0,0,79
00105,0,11,0,0,0,0,11,0,0,0,0,0,28
00106,4,43,0,4,4,0,43,0,0,12,2,0,58
00107,0,22,0,0,0,0,22,0,0,0,0,0,29
00108,0,16,0,0,0,0,16,0,0,0,0,0,30
00109,0,83,0,0,0,0,83,0,0,0,0,0,37
00110,317,244,0,12,428,1,245,0,0,574,18,0,142
00111,0,43,0,0,0,0,43,0,0,0,0,0,32
00112,20,113,0,40,25,11,124,16,1,77,8,0,85
00113,12,24,0,0,0,0,24,0,0,8,2,0,55
00114,42,25,0,286,78,53,78,225,2,380,38,0,117
00115,0,216,0,0,0,0,216,0,0,0,0,0,55
00116,13,30,0,28,3,15,45,5,1,48,7,0,64
00117,6858,4826,0,371623,52100,3723,8549,367896,2,430579,3561,23,8542
00118,39,89,0,149,122,23,112,119,2,306,23,0,111
00119,0,3,0,0,0,0,3,0,0,0,0,0,26
00120,17,53,0,21,20,3,56,6,2,53,14,0,78
00121,0,0,0,0,0,0,0,0,0,0,0,0,6
00122,0,2,0,0,0,0,2,0,0,0,0,0,29
00123,0,0,0,0,0,0,0,0,0,0,0,0,6
00124,0,0,0,0,0,0,0,0,0,0,0,0,7
00125,0,0,0,0,0,0,0,0,0,0,0,0,6
00126,0,0,0,0,0,0,0,0,0,0,0,0,6
00127,0,0,0,0,0,0,0,0,0,0,0,0,7
00128,0,1,0,0,0,0,1,0,0,0,0,0,25
00129,0,13,0,0,0,0,13,0,0,0,0,0,28
00130,0,3,0,0,0,0,3,0,0,0,0,0,27
00131,0,0,0,0,0,0,0,0,0,0,0,0,6
00132,0,18,0,0,0,0,18,0,0,0,0,0,29
00133,0,10,0,0,0,0,10,0,0,0,0,0,27
00134,0,0,0,0,0,0,0,0,0,0,0,0,6
00135,0,55,0,0,0,0,55,0,0,0,0,0,33
00136,0,48,0,0,0,0,48,0,0,0,0,0,32
00137,0,158,0,0,0,0,158,0,0,0,0,0,52
00138,0,386,0,0,0,0,386,0,0,0,0,0,56
00139,0,145,0,0,0,0,145,0,0,0,0,0,42
00140,0,511,0,0,0,0,511,0,0,0,0,0,53
00141,0,116,0,0,0,0,116,0,0,0,0,0,38
00142,0,604,0,0,0,0,604,0,0,0,0,0,64
00143,0,187,0,0,0,0,187,0,0,0,0,0,52
00144,0,2168,0,0,0,0,2168,0,0,0,0,0,94
00145,0,60,0,0,0,0,60,0,0,0,0,0,35
00146,0,1211,0,0,0,0,1211,0,0,0,0,0,75
00147,0,4,0,0,0,0,4,0,0,0,0,0,26
00148,0,629,0,0,0,0,629,0,0,0,0,0,64
00149,0,213,0,0,0,0,213,0,0,0,0,0,53
00150,0,84,0,0,0,0,84,0,0,0,0,0,38
00151,51,263,0,66,807,29,292,0,0,1328,46,0,168
00152,0,22,0,0,0,0,22,0,0,0,0,0,29
00153,48,186,0,128,2,0,186,114,1,154,11,0,117
00154,0,6,0,0,0,0,6,0,0,0,0,0,27
00155,0,86,0,0,0,0,86,0,0,0,0,0,37
00156,0,0,0,0,0,0,0,0,0,0,0,0,6
00157,0,438,0,0,0,0,438,0,0,0,0,0,51
00159,0,316,0,0,0,0,316,0,0,0,0,0,54
00161,0,0,0,0,0,0,0,0,0,0,0,0,7
00162,0,9,0,0,0,0,9,0,0,0,0,0,26
00163,0,31,0,0,0,0,31,0,0,0,0,0,31
00164,3,31,0,4,0,1,32,0,0,4,1,0,45
00165,0,125,0,0,0,0,125,0,0,0,0,0,39
00166,0,10,0,0,0,0,10,0,0,0,0,0,27
00167,12,451,0,7,105,1,452,0,0,133,7,0,102
00168,0,47,0,0,0,0,47,0,0,0,0,0,33
00169,23,168,0,21,21,0,168,0,0,63,4,0,85
00170,9,120,0,9,3,0,120,0,0,20,2,0,74
00171,12,61,0,18,17,0,61,0,0,46,5,0,83
00172,216,190,0,468,4436,270,460,90,1,7198,139,0,413
00173,240,98,0,361,400,29,127,238,1,881,40,0,161
00174,4884,3712,0,300127,34154,2470,6182,297655,2,339671,3496,19,7521
00175,0,216,0,0,0,0,216,0,0,0,0,0,54
00176,50,70,0,75,35,28,98,44,1,118,13,0,95
00177,0,357,0,0,0,0,357,0,0,0,0,0,57
00178,0,46,0,0,0,0,46,0,0,0,0,0,32
00179,0,25,0,0,0,0,25,0,0,0,0,0,31
00180,0,0,0,0,0,0,0,0,0,0,0,0,6
00181,0,0,0,0,0,0,0,0,0,0,0,0,7
00182,0,0,0,0,0,0,0,0,0,0,0,0,6
00183,0,0,0,0,0,0,0,0,0,0,0,0,6
00184,0,0,0,0,0,0,0,0,0,0,0,0,6
00185,0,0,0,0,0,0,0,0,0,0,0,0,6
00186,0,0,0,0,0,0,0,0,0,0,0,0,6
00187,0,0,0,0,0,0,0,0,0,0,0,0,7
00188,0,0,0,0,0,0,0,0,0,0,0,0,7
00189,0,7,0,0,0,0,7,0,0,0,0,0,27
00190,0,12,0,0,0,0,12,0,0,0,0,0,29
00191,0,0,0,0,0,0,0,0,0,0,0,0,7
00192,0,0,0,0,0,0,0,0,0,0,0,0,7
00193,0,116,0,0,0,0,116,0,0,0,0,0,39
00194,0,0,0,0,0,0,0,0,0,0,0,0,7
00195,0,155,0,0,0,0,155,0,0,0,0,0,42
00196,0,36,0,0,0,0,36,0,0,0,0,0,31
00197,0,80,0,0,0,0,80,0,0,0,0,0,37
00198,0,85,0,0,0,0,85,0,0,0,0,0,37
00199,0,0,0,0,0,0,0,0,0,0,0,0,7
00200,0,42,0,0,0,0,42,0,0,0,0,0,32
00201,0,25,0,0,0,0,25,0,0,0,0,0,30
00202,0,165,0,0,0,0,165,0,0,0,0,0,50
00203,0,21,0,0,0,0,21,0,0,0,0,0,29
00204,0,67,0,0,0,0,67,0,0,0,0,0,36
00205,0,5,0,0,0,0,5,0,0,0,0,0,27
00206,0,8,0,0,0,0,8,0,0,0,0,0,28
00207,0,8,0,0,0,0,8,0,0,0,0,0,28
00208,0,9,0,0,0,0,9,0,0,0,0,0,28
00209,18,27,0,0,0,0,27,0,0,20,4,0,61
00210,6,19,0,0,10,0,19,0,0,12,2,0,54
00211,0,106,0,0,0,0,106,0,0,0,0,0,39
00212,2,3,0,0,0,0,3,0,0,2,1,0,47
00213,2,3,0,0,0,0,3,0,0,2,1,0,48
00214,11,21,0,0,3,0,21,0,0,16,3,0,57
00215,7,10,0,0,2,0,10,0,0,13,3,0,57
00216,0,7,0,0,0,0,7,0,0,0,0,0,28
00217,1,8,0,0,0,0,8,0,0,1,1,0,47
00218,6,8,0,0,3,0,8,0,0,8,2,0,54
00219,0,18,0,0,0,0,18,0,0,0,0,0,29
00220,2,3,0,0,0,0,3,0,0,2,1,0,48
00221,1,16,0,0,2,0,16,0,0,2,1,0,43
00222,5,51,0,0,5,0,51,0,0,10,2,0,58
00223,4,8,0,0,0,0,8,0,0,6,2,0,51
00224,2,7,0,0,1,0,7,0,0,3,1,0,48
00225,0,3,0,0,0,0,3,0,0,0,0,0,26
00226,0,5,0,0,0,0,5,0,0,0,0,0,28
00227,0,6,0,0,0,0,6,0,0,0,0,0,27
00228,0,12,0,0,0,0,12,0,0,0,0,0,28
00229,2,36,0,2,3,0,36,0,0,8,2,0,55
00230,2,5,0,0,0,0,5,0,0,2,1,0,48
00231,0,4,0,0,0,0,4,0,0,0,0,0,28
00232,0,38,0,0,0,0,38,0,0,0,0,0,32
00233,1,3,0,0,0,0,3,0,0,1,1,0,47
00234,0,8,0,0,0,0,8,0,0,0,0,0,28
00235,6,18,0,0,2,0,18,0,0,10,2,0,54
00236,6,22,0,6,0,0,22,0,0,12,2,0,53
00237,1,2,0,0,0,0,2,0,0,1,1,0,47
00238,5,14,0,1,9,0,14,1,1,17,3,0,55
00239,0,215,0,0,0,0,215,0,0,0,0,0,55
00240,0,51,0,0,0,0,51,0,0,0,0,0,34
00241,1,28,0,2,4,0,28,0,0,8,2,0,52
00242,5,16,0,0,0,0,16,0,0,11,2,0,53
00243,0,83,0,0,0,0,83,0,0,0,0,0,38
00244,0,0,0,0,0,0,0,0,0,0,0,0,7
00245,0,0,0,0,0,0,0,0,0,0,0,0,7
00246,0,0,0,0,0,0,0,0,0,0,0,0,6
00247,0,0,0,0,0,0,0,0,0,0,0,0,7
00248,0,101,0,0,0,0,101,0,0,0,0,0,38
00249,0,97,0,0,0,0,97,0,0,0,0,0,38
00250,0,111,0,0,0,0,111,0,0,0,0,0,39
00251,0,104,0,0,0,0,104,0,0,0,0,0,39
00252,0,107,0,0,0,0,107,0,0,0,0,0,38
00253,0,103,0,0,0,0,103,0,0,0,0,0,38
00254,0,164,0,0,0,0,164,0,0,0,0,0,51
00255,0,17,0,0,0,0,17,0,0,0,0,0,29
00256,0,65,0,0,0,0,65,0,0,0,0,0,34
00257,0,0,0,0,0,0,0,0,0,0,0,0,7
00258,0,0,0,0,0,0,0,0,0,0,0,0,7
00259,0,6,0,0,0,0,6,0,0,0,0,0,27
00260,0,0,0,0,0,0,0,0,0,0,0,0,6
00261,0,1,0,0,0,0,1,0,0,0,0,0,25
00262,0,1,0,0,0,0,1,0,0,0,0,0,26
00263,0,0,0,0,0,0,0,0,0,0,0,0,7
00264,0,2,0,0,0,0,2,0,0,0,0,0,25
00265,0,0,0,0,0,0,0,0,0,0,0,0,6
00266,0,17,0,0,0,0,17,0,0,0,0,0,29
00267,4,7,0,0,0,0,7,0,0,4,1,0,50
00268,0,3,0,0,0,0,3,0,0,0,0,0,26
00269,0,72,0,0,0,0,72,0,0,0,0,0,35
00270,0,63,0,0,0,0,63,0,0,0,0,0,36
00271,0,65,0,0,0,0,65,0,0,0,0,0,35
00272,0,77,0,0,0,0,77,0,0,0,0,0,36
00273,0,71,0,0,0,0,71,0,0,0,0,0,35
00274,0,94,0,0,0,0,94,0,0,0,0,0,38
00275,0,127,0,0,0,0,127,0,0,0,0,0,39
00276,0,13,0,0,0,0,13,0,0,0,0,0,28
00277,0,101,0,0,0,0,101,0,0,0,0,0,38
00278,0,0,0,0,0,0,0,0,0,0,0,0,6
00279,26,168,0,14,19,0,168,0,0,52,4,0,83
00280,0,257,0,0,0,0,257,0,0,0,0,0,53
00281,26,345,0,178,269,11,356,121,1,659,30,0,131
00282,137,884,0,1711,3780,91,975,1281,2,6059,116,1,331
00283,173,961,0,2294,4559,140,1101,1723,2,7944,156,1,396
00284,175,1224,0,2544,5964,126,1350,1963,2,9656,160,1,412
00285,132358,46602,0,1252890,11548548,32866,79468,1142238,8,12921438,84701,698,302151
00286,27922,32979,0,13961,78879,6409,39388,0,0,136750,790,6,3937
00287,0,25,0,0,0,0,25,0,0,0,0,0,30
00288,0,84,0,0,0,0,84,0,0,0,0,0,36
00289,0,35,0,0,0,0,35,0,0,0,0,0,32
00290,12,136,0,24,37,0,136,24,1,61,6,0,80
00292,0,31,0,0,0,0,31,0,0,0,0,0,31
00293,16,2083,0,1,0,0,2083,0,0,17,1,0,161
00294,0,41,0,0,0,0,41,0,0,0,0,0,32
00295,0,42,0,0,0,0,42,0,0,0,0,0,32
00296,19,66,0,28,50,0,66,0,0,97,9,0,85
00297,0,71,0,0,0,0,71,0,0,0,0,0,34
00298,0,81,0,0,0,0,81,0,0,0,0,0,36
00299,0,9,0,0,0,0,9,0,0,0,0,0,27
00300,0,0,0,0,0,0,0,0,0,0,0,0,6
00301,3,129,0,3,0,0,129,0,0,6,1,0,74
00302,0,374,0,0,0,0,374,0,0,0,0,0,57
00303,0,361,0,0,0,0,361,0,0,0,0,0,68
00304,0,38,0,0,0,0,38,0,0,0,0,0,31
00305,0,20,0,0,0,0,20,0,0,0,0,0,30
00306,0,14,0,0,0,0,14,0,0,0,0,0,29
00307,0,0,0,0,0,0,0,0,0,0,0,0,6
00308,0,7,0,0,0,0,7,0,0,0,0,0,27
00309,0,83,0,0,0,0,83,0,0,0,0,0,36
00310,0,22,0,0,0,0,22,0,0,0,0,0,29
00311,0,22,0,0,0,0,22,0,0,0,0,0,30
00312,0,23,0,0,0,0,23,0,0,0,0,0,30
00313,0,0,0,0,0,0,0,0,0,0,0,0,6
00314,0,0,0,0,0,0,0,0,0,0,0,0,6
00315,0,9,0,0,0,0,9,0,0,0,0,0,27
00316,1,42,0,0,0,0,42,0,0,1,1,0,53
00317,0,0,0,0,0,0,0,0,0,0,0,0,6
00318,0,67,0,0,0,0,67,0,0,0,0,0,36
00319,188,243,0,11947113,22497742,1016,1259,11945909,1,35633407,182983,2022,TIMEOUT
00320,125,146,0,917,267,782,928,0,0,1405,43,0,182
00321,0,15,0,0,0,0,15,0,0,0,0,0,28
00322,0,1697,0,0,0,0,1697,0,0,0,0,0,93
00323,0,12,0,0,0,0,12,0,0,0,0,0,28
00324,0,48,0,0,0,0,48,0,0,0,0,0,34
00325,0,1,0,0,0,0,1,0,0,0,0,0,25
00326,0,0,0,0,0,0,0,0,0,0,0,0,6
00327,0,0,0,0,0,0,0,0,0,0,0,0,6
00328,0,51,0,0,0,0,51,0,0,0,0,0,33
00329,0,16,0,0,0,0,16,0,0,0,0,0,29
00330,0,3,0,0,0,0,3,0,0,0,0,0,25
00331,0,9,0,0,0,0,9,0,0,0,0,0,27
00332,9,228,0,9,13,2,230,0,0,33,3,0,84
00333,5,66,0,5,6,1,67,0,0,16,2,0,67
00334,9,228,0,9,13,2,230,0,0,33,3,0,85
00335,0,33,0,0,0,0,33,0,0,0,0,0,30
00336,9,228,0,9,13,2,230,0,0,33,3,0,81
00337,0,27,0,0,0,0,27,0,0,0,0,0,30
00338,9,228,0,9,13,2,230,0,0,33,3,0,90
00339,4,93,0,4,5,1,94,0,0,13,2,0,72
00340,9,228,0,9,13,2,230,0,0,33,3,0,87
00341,2,33,0,3,3,3,36,0,0,6,1,0,46
00342,0,11,0,0,0,0,11,0,0,0,0,0,48
00343,4,97,0,4,81,1,98,0,0,115,11,0,87
00344,188,243,0,11849580,21843307,1016,1259,11848376,1,34654808,179897,1785,TIMEOUT
00345,188,243,0,13174997,21230052,1016,1259,13173793,1,36011978,195947,1899,TIMEOUT
00346,125,146,0,917,267,782,928,0,0,1405,43,0,181
00347,16,98,0,28,29,6,104,17,1,60,6,0,78
00348,30,159,0,113,66,63,222,34,1,185,14,0,97
00349,16,98,0,28,29,6,104,17,1,60,8,0,84
00350,2209,3019,0,4526380,5902988,18501,21520,4503491,5,11627204,222002,656,TIMEOUT
00352,442,3256,0,85307,2228,18625,21881,66485,1,87756,1423,7,2925
00353,442,3235,0,85307,2228,18625,21860,66485,1,87756,1327,6,2744
00354,3001,4648,0,176902,472518,19050,23698,157649,1,694404,4136,33,11983
00355,0,131,0,0,0,0,131,0,0,0,0,0,40
00356,3438,1901,0,0,899,0,1901,0,0,1779,22,0,339
00357,3588,1981,0,0,1230,0,1981,0,0,2165,32,0,401
00358,202,267,0,0,611,0,267,0,0,712,21,0,145
00359,1030,181,0,0,34,0,181,0,0,219,8,0,151
00360,2118,1616,0,0,2376,0,1616,0,0,3442,58,1,355
00361,0,326,0,0,0,0,326,0,0,0,0,0,56
00362,0,57,0,0,0,0,57,0,0,0,0,0,34
00363,0,70,0,0,0,0,70,0,0,0,0,0,35
00364,0,37,0,0,0,0,37,0,0,0,0,0,31
00365,0,38,0,0,0,0,38,0,0,0,0,0,31
00366,80,96,0,0,100,0,96,0,0,144,10,0,95
00367,80,96,0,0,100,0,96,0,0,144,9,0,100
00368,13314,25628,0,0,57630,0,25628,0,0,70191,511,5,2546
00369,21956,39919,0,0,116213,0,39919,0,0,139234,759,6,3696
00370,24140,56379,0,0,124947,0,56379,0,0,150141,843,8,3892
00371,14928,27758,0,384478,80009,1025,28783,383453,1,466700,3545,26,10357
00372,1114,1077,0,35878,0,176,1253,35702,1,35878,565,2,1575
00373,1336,1297,0,57980,0,189,1486,57791,1,57980,786,4,2450
00374,16540,30220,0,1260758,103461,7674,37894,1253079,1,1369438,9719,73,25052
00375,25264,45457,0,1963632,186594,6790,52247,1956837,1,2153988,14909,118,38576
00376,1388,1286,0,61038,2,7016,8302,54022,1,61040,989,4,2334
00377,1140,1006,0,43975,1,6376,7382,37599,1,43976,629,3,1687
00378,42846,58205,0,4842043,460018,7332,65537,4834711,1,5309151,44117,478,121741
00379,77230,90653,0,7994690,899001,8619,99272,7986071,1,8906032,250798,664,TIMEOUT
00380,6282,6000,0,1430654,0,302,6302,1430352,1,1430654,15033,79,46734
00381,6432,6053,0,1655903,0,534,6587,1655369,1,1655903,16896,92,54485
00382,16756,47281,0,7424187,81459,0,47281,7424187,1,7507687,168054,483,TIMEOUT
00383,27438,65847,0,7534743,105235,0,65847,7534743,1,7642076,111310,470,TIMEOUT
00384,1464,548,0,14562,956,648,1196,13914,1,15877,279,1,767
00385,1658,573,0,17755,1175,1334,1907,16421,1,19356,371,1,985
00386,15118,28570,0,12250,69636,45,28615,12205,1,84632,705,5,3276
00387,24050,44320,0,454159,120958,19377,63697,434582,1,598967,5474,31,16660
00388,212,212,0,2866,0,32,244,2834,1,2866,91,0,279
00389,200,200,0,4068,0,0,200,4068,1,4068,156,0,368
00390,14058,26439,0,2328508,61268,14874,41313,2313257,1,2402836,23997,126,75176
00391,22558,40960,0,4772910,120089,15289,56249,4757396,1,4916493,64979,444,192209
00392,1216,1213,0,340728,26,8279,9492,332449,1,340754,3621,19,11066
00393,1552,1552,0,608511,41,5597,7149,602914,1,608552,6423,32,19714
00394,18142,31193,0,1091906,80228,2176,33369,1089730,1,1176824,11260,61,35978
00395,43604,60242,0,6848827,71166,0,60242,6848827,1,6925283,120550,424,TIMEOUT
00396,1194,1153,0,74129,0,619,1772,73510,1,74129,936,4,2794
00397,2988,2922,0,497983,1,5799,8721,492184,1,497984,5098,27,16101
00398,14838,27696,0,349601,79087,744,28440,348857,1,430900,3773,24,9891
00399,1024,991,0,32175,0,122,1113,32053,1,32175,666,2,1576
00400,15998,29907,0,169813,70544,860,30767,168952,1,255424,2201,14,6250
00401,846,786,0,27802,0,470,1256,27332,1,27802,571,2,1402
00402,3254,2230,0,0,784,0,2230,0,0,1615,24,0,358
00403,4958,3894,0,0,1426,0,3894,0,0,2844,58,0,527
00404,4,45,0,0,4,0,45,0,0,6,1,0,55
00405,8,49,0,0,10,0,49,0,0,14,2,0,57
00406,4,92,0,0,6,0,92,0,0,9,1,0,70
00407,8,97,0,0,14,0,97,0,0,19,2,0,72
00408,0,10,0,0,0,0,10,0,0,0,0,0,28
00409,0,10,0,0,0,0,10,0,0,0,0,0,27
00410,948,1339,0,114053,308035,783,2122,112313,1,497380,3434,24,7733
00411,500,1199,0,0,1627,0,1199,0,0,1870,33,0,208
00412,1838,3532,0,0,7617,0,3532,0,0,9345,94,1,502
00413,2170,4625,0,0,8699,0,4625,0,0,10865,105,1,571
00414,50,50,0,627,0,2,52,625,1,627,48,0,144
00415,15504,39986,0,23637,66769,62,40048,23575,1,104909,1360,8,4285
00416,24538,56650,0,42647,126751,82,56732,42565,1,194849,1512,9,5782
00417,352,343,0,22791,0,0,343,22791,1,22791,542,2,1240
00418,404,395,0,39006,0,2,397,39004,1,39006,803,3,1911
00419,2992,4470,0,1665275,23499,5860,10330,1659385,1,1689111,13657,108,32999
00420,2960,5169,0,161343,18810,1096,6265,160244,1,180336,1831,10,4345
00421,1432,1273,0,140185,657,3382,4655,136803,1,141161,1617,8,4608
00422,840,672,0,36982,674,380,1052,36602,1,37861,800,3,1778
00423,1238,714,0,0,823,0,714,0,0,1221,21,0,205
00424,1456,1463,0,65274,2771,728,2191,64543,1,68773,870,4,2231
00425,23250,26750,0,0,270765,0,26750,0,0,282843,1540,16,5045
00426,48842,44891,0,0,607213,0,44891,0,0,633666,2819,32,10429
00428,0,0,0,0,0,0,0,0,0,0,0,0,6
00429,0,0,0,0,0,0,0,0,0,0,0,0,6
00430,718,178,0,121,134,0,178,121,1,630,26,0,169
00431,718,178,0,121,134,0,178,121,1,630,26,0,169
00432,476,137,0,0,398,0,137,0,0,636,18,0,145
00433,484,137,0,0,402,0,137,0,0,644,20,0,140
00434,0,21034,0,0,0,0,21034,0,0,0,0,0,468
00435,2,9081,0,0,0,0,9081,0,0,0,0,0,315
00436,4616,24014,0,2150283,16509,29348,53362,2120893,1,2166922,21544,113,70719
00437,88494,90904,0,2315081,446172,28937,119841,2286144,1,2797613,25052,148,87393
00438,3024,3024,0,2305530,0,19386,22410,2286144,1,2305530,22991,125,74982
00439,0,0,0,0,0,0,0,0,0,0,0,0,6
