NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,NEW_RTGD_BSK,BODY_SK_ATOMS_MAX,EVOL_COUNT,EVOL_TIME,SUMB_TIME,TIME
00239,0,217,0,0,0,0,217,0,0,0,0,0,60
00240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00241,1,28,2,2,4,0,28,0,0,8,2,2,74
00242,6,20,0,0,0,0,20,0,0,3,1,0,47
00243,0,83,0,0,0,0,83,0,0,0,0,0,36
00244,0,0,0,0,0,0,0,0,0,0,0,0,12
00245,0,0,0,0,0,0,0,0,0,0,0,0,12
00246,0,0,0,0,0,0,0,0,0,0,0,0,9
00247,0,0,0,0,0,0,0,0,0,0,0,0,9
00248,0,101,0,0,0,0,101,0,0,0,0,0,37
00249,0,97,0,0,0,0,97,0,0,0,0,0,39
00250,0,111,0,0,0,0,111,0,0,0,0,0,43
00251,0,104,0,0,0,0,104,0,0,0,0,0,39
00252,0,107,0,0,0,0,107,0,0,0,0,0,39
00253,0,103,0,0,0,0,103,0,0,0,0,0,41
00254,0,164,0,0,0,0,164,0,0,0,0,0,46
00255,0,17,0,0,0,0,17,0,0,0,0,0,27
00256,0,65,0,0,0,0,65,0,0,0,0,0,39
00257,0,0,0,0,0,0,0,0,0,0,0,0,9
00258,0,0,0,0,0,0,0,0,0,0,0,0,9
00259,0,6,0,0,0,0,6,0,0,0,0,0,24
00260,0,0,0,0,0,0,0,0,0,0,0,0,10
00261,0,1,0,0,0,0,1,0,0,0,0,0,25
00262,0,1,0,0,0,0,1,0,0,0,0,0,22
00263,0,0,0,0,0,0,0,0,0,0,0,0,10
00264,0,2,0,0,0,0,2,0,0,0,0,0,22
00265,0,0,0,0,0,0,0,0,0,0,0,0,9
00266,0,17,0,0,0,0,17,0,0,0,0,0,27
00267,4,7,0,0,0,0,7,0,0,4,1,0,42
00268,0,3,0,0,0,0,3,0,0,0,0,0,23
00269,0,72,0,0,0,0,72,0,0,0,0,0,43
00270,0,63,0,0,0,0,63,0,0,0,0,0,33
00271,0,65,0,0,0,0,65,0,0,0,0,0,34
00272,0,77,0,0,0,0,77,0,0,0,0,0,38
00273,0,71,0,0,0,0,71,0,0,0,0,0,35
00274,0,96,0,0,0,0,96,0,0,0,0,0,35
00275,0,127,0,0,0,0,127,0,0,0,0,0,43
00276,0,13,0,0,0,0,13,0,0,0,0,0,25
00277,0,101,0,0,0,0,101,0,0,0,0,0,39
00278,0,0,0,0,0,0,0,0,0,0,0,0,10
00279,24,171,0,14,19,0,171,0,0,55,4,3,85
00280,0,257,0,0,0,0,257,0,0,0,0,0,67
00281,26,348,170,111,242,11,359,55,1,377,19,12,127
00282,117,913,1407,787,2146,86,999,435,2,2987,85,53,339
00283,143,1001,1805,1034,2717,121,1122,588,2,3815,96,77,374
00284,151,1260,2124,1174,3226,134,1394,660,2,4483,109,63,390
00285,77924,84230,339169,152102,1591016,15163,99393,121723,1,1985611,11850,78232,113790
00286,8000,44380,2491,4000,25412,3511,47891,0,0,47412,429,438,3310
00287,0,26,0,0,0,0,26,0,0,0,0,0,29
00288,0,84,0,0,0,0,84,0,0,0,0,0,36
00289,0,35,0,0,0,0,35,0,0,0,0,0,31
00290,12,136,12,21,27,0,136,21,1,48,13,4,84
00292,0,31,0,0,0,0,31,0,0,0,0,0,30
00293,16,2728,0,1,0,0,2728,0,0,17,1,0,205
00294,0,41,0,0,0,0,41,0,0,0,0,0,31
00295,0,42,0,0,0,0,42,0,0,0,0,0,30
00296,17,74,34,22,42,4,78,0,0,80,14,5,77
00297,0,71,0,0,0,0,71,0,0,0,0,0,36
00298,0,81,0,0,0,0,81,0,0,0,0,0,36
00299,0,9,0,0,0,0,9,0,0,0,0,0,24
00300,0,0,0,0,0,0,0,0,0,0,0,0,9
00301,6,133,1,4,0,1,134,0,0,7,1,2,71
00302,0,374,0,0,0,0,374,0,0,0,0,0,69
00303,0,361,0,0,0,0,361,0,0,0,0,0,70
00304,0,38,0,0,0,0,38,0,0,0,0,0,30
00305,0,20,0,0,0,0,20,0,0,0,0,0,28
00306,0,14,0,0,0,0,14,0,0,0,0,0,25
00307,0,0,0,0,0,0,0,0,0,0,0,0,9
00308,0,7,0,0,0,0,7,0,0,0,0,0,24
00309,0,83,0,0,0,0,83,0,0,0,0,0,36
00310,0,22,0,0,0,0,22,0,0,0,0,0,28
00311,0,22,0,0,0,0,22,0,0,0,0,0,28
00312,0,23,0,0,0,0,23,0,0,0,0,0,27
00313,0,0,0,0,0,0,0,0,0,0,0,0,9
00314,0,0,0,0,0,0,0,0,0,0,0,0,9
00315,0,9,0,0,0,0,9,0,0,0,0,0,25
00316,1,42,0,0,0,0,42,0,0,1,0,0,48
00317,0,0,0,0,0,0,0,0,0,0,0,0,10
00318,0,67,0,0,0,0,67,0,0,0,0,0,36
00319,14,431,47,42,141,12,443,26,1,262,15,19,161
00320,10,270,2,11,16,10,280,0,0,41,3,3,89
00321,0,15,0,0,0,0,15,0,0,0,0,0,29
00322,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ERROR
00323,0,12,0,0,0,0,12,0,0,0,0,0,25
00324,0,52,0,0,0,0,52,0,0,0,0,0,37
00325,0,1,0,0,0,0,1,0,0,0,0,0,22
00326,0,0,0,0,0,0,0,0,0,0,0,0,9
00327,0,0,0,0,0,0,0,0,0,0,0,0,12
00328,0,51,0,0,0,0,51,0,0,0,0,0,33
00329,0,16,0,0,0,0,16,0,0,0,0,0,27
00330,0,3,0,0,0,0,3,0,0,0,0,0,24
00331,0,9,0,0,0,0,9,0,0,0,0,0,30
00332,9,228,10,9,13,2,230,0,0,33,3,3,90
00333,5,66,6,5,6,1,67,0,0,16,2,2,60
00334,9,228,10,9,13,2,230,0,0,33,3,3,86
00335,0,33,0,0,0,0,33,0,0,0,0,0,30
00336,9,228,10,9,13,2,230,0,0,33,2,3,91
00337,0,27,0,0,0,0,27,0,0,0,0,0,30
00338,9,228,10,9,13,2,230,0,0,33,3,2,92
00339,4,93,4,4,5,1,94,0,0,13,2,2,66
00340,9,228,10,9,13,2,230,0,0,33,3,3,91
00341,2,36,2,4,3,3,39,0,0,7,1,2,41
00342,0,11,0,0,0,0,11,0,0,0,0,0,25
00343,4,98,25,4,81,1,99,0,0,92,9,7,86
00344,14,431,47,42,141,12,443,26,1,262,14,8,133
00345,14,431,47,42,141,12,443,26,1,262,14,7,130
00346,10,270,2,11,16,10,280,0,0,41,3,3,82
00347,16,98,20,28,29,6,104,17,1,60,6,5,82
00348,26,166,34,64,58,26,192,30,1,128,10,9,96
00349,16,98,20,28,29,6,104,17,1,60,6,5,84
00350,1183,3776,11344,10134,25644,702,4478,7096,2,39081,599,557,2032
00352,54,3455,23,8,249,4,3459,2,1,297,12,8,255
00353,54,3434,23,8,249,4,3438,2,1,297,12,8,264
00354,1175,5718,50218,18608,190401,69,5787,18537,1,226467,1532,2880,7212
00355,0,131,0,0,0,0,131,0,0,0,0,0,41
00356,1068,3483,15,0,527,0,3483,0,0,1413,51,13,376
00357,1104,3639,18,0,566,0,3639,0,0,1513,40,16,425
00358,90,351,15,0,251,0,351,0,0,301,28,18,167
00359,264,657,0,0,30,0,657,0,0,154,7,3,149
00360,656,2563,10,0,679,0,2563,0,0,1347,50,13,322
00361,0,326,0,0,0,0,326,0,0,0,0,0,79
00362,0,57,0,0,0,0,57,0,0,0,0,0,36
00363,0,70,0,0,0,0,70,0,0,0,0,0,34
00364,0,37,0,0,0,0,37,0,0,0,0,0,31
00365,0,38,0,0,0,0,38,0,0,0,0,0,31
00366,62,112,7,0,80,0,112,0,0,123,9,6,96
00367,62,112,7,0,80,0,112,0,0,123,9,7,103
00368,10016,28051,10296,0,47892,0,28051,0,0,62555,485,620,3292
00369,16772,43730,24140,0,98296,0,43730,0,0,126512,768,1157,5049
00370,17768,61043,24885,0,102311,0,61043,0,0,131834,997,1167,6043
00371,11280,30470,17736,73927,64497,388,30858,73539,1,146194,1188,5333,9901
00372,990,1215,234,32337,0,37,1252,32300,1,32337,516,3455,4914
00373,1212,1425,229,53385,0,32,1457,53353,1,53385,693,7081,9252
00374,11844,33650,17053,95240,64938,375,34025,94865,1,175733,1585,9341,14598
00375,18628,50293,35779,97683,124527,244,50537,97439,1,246777,1781,10434,17391
00376,982,1571,109,35408,2,39,1610,35369,1,35410,498,2546,4143
00377,874,1180,19,30446,1,16,1196,30430,1,30447,476,2812,4308
00378,29910,66812,99550,2761954,337787,3321,70133,2758633,1,3117742,24380,523616,TIMEOUT
00379,51418,106862,188105,1995318,670511,1248,108110,1994070,1,2708346,21809,531782,TIMEOUT
00380,5952,6320,115,1397290,0,85,6405,1397205,1,1397290,14262,518919,570295
00381,5856,6634,18,1428493,0,0,6634,1428493,1,1428493,14457,554558,TIMEOUT
00382,11382,54441,8093,3990092,31619,0,54441,3990092,1,4025242,44266,453180,TIMEOUT
00383,19394,75584,13328,4134929,39618,0,75584,4134929,1,4179486,41289,453803,TIMEOUT
00384,480,1111,18,8406,78,18,1129,8388,1,8521,219,397,1053
00385,516,1225,19,8776,78,19,1244,8757,1,8882,206,429,1082
00386,10738,31677,13620,5156,56857,11,31688,5145,1,69142,605,896,4226
