NAME,NFTGD_NB,FTGD_NB,SUBSUMED,NEW_FTGD_NB,NEW_NFTGD_NB,NEW_OUTPUT_SIZE,OUTPUT_SIZE,TIME
00619,0,32,0,0,0,0,32,127
00620,0,59,0,0,0,0,59,133
00621,0,71,0,0,0,0,71,142
00622,0,39,0,0,0,0,39,130
00623,0,39,0,0,0,0,39,137
00624,98,2602,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00625,0,0,0,0,0,0,0,90
00626,500,1953,4944,891550,427888,264,2217,4375
00627,572,2227,3348,1178267,0,0,2227,2765
00628,500,1953,5233,891548,427935,264,2217,4389
00629,572,2227,3348,1178266,0,0,2227,2204
00630,500,1953,4834,891546,427776,264,2217,4013
00631,572,2458,6319,1178266,698854,350,2808,5154
00632,500,1917,4451,890072,471083,295,2212,5799
00633,572,2458,5799,1178270,698668,350,2808,4850
00634,0,1,0,0,0,0,1,109
00635,0,1,0,0,0,0,1,113
00636,1615,1045,54911,20985119,1408124,363,1408,17343
00637,92,182,329,9367,3481,52,234,642
00638,124,205,440,16421,20219,116,321,738
00639,353,255,256,102871,0,0,255,544
00640,408,395,374,157891,0,0,395,653
00641,0,1,0,0,0,0,1,118
00642,0,1,0,0,0,0,1,132
00643,0,457,0,0,0,0,457,253
00644,0,639,0,0,0,0,639,186
00645,2091,1595,6879,8955099,0,0,1595,4550
00646,2532,2302,9417,14569609,0,0,2302,5828
00647,0,36501,0,0,0,0,36501,1546
00648,4,233,14,44,0,0,233,223
00649,663,285,1742,776415,0,0,285,1675
00650,663,285,1742,776389,0,0,285,1268
00651,0,1,0,0,0,0,1,113
00652,0,1,0,0,0,0,1,118
00653,0,1,0,0,0,0,1,110
00654,0,1,0,0,0,0,1,104
00655,0,28,0,0,0,0,28,127
00656,0,28,0,0,0,0,28,126
00657,1642,2581,11700,7622110,3997627,826,3406,16045
00658,9103,15433,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00659,0,12342,0,0,0,0,12342,604
00660,6673,13815,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00661,0,1,0,0,0,0,1,118
00662,0,1,0,0,0,0,1,163
00663,0,1,0,0,0,0,1,115
00664,0,1,0,0,0,0,1,113
00665,299,3036,102764,230209,187453629,18432,21468,14732
00666,269,2214,88136,182022,188557380,18818,21032,14807
00667,1181,507,2675,2298887,0,0,507,2028
00669,3530,4881,4337,9167329,0,0,4881,5226
00670,7079,5694,22966,97688906,0,0,5694,16903
00671,0,72,0,0,0,0,72,144
00672,0,72,0,0,0,0,72,141
00673,115,1930,313,23843,0,0,1930,599
00674,0,2350,0,0,0,0,2350,325
00675,25194,67701,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00676,1921,1663,3793,2022128,8443962,3094,4757,9304
00677,1607,1283,2985,1292028,5859790,2644,3927,8808
00678,7557,11278,92834,114125339,808688519,19522,30800,43515
00679,259,473,1049,33670,470587,821,1294,3111
00680,7414,10934,103589,109233111,742552246,18432,29366,37446
00681,116,58,4,6786,0,0,58,285
00682,24701,50072,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00683,61,69,42,1891,636,17,86,382
00684,12683,62252,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00685,394,755,815,77815,196349,443,1198,4143
00687,184,93,0,17020,0,0,93,228
00688,0,1,0,0,0,0,1,116
00689,1054,452,1412,1292803,0,0,452,1162
00690,1291,976,3353,3078005,0,0,976,2343
00691,0,277,0,0,0,0,277,184
00692,0,298,0,0,0,0,298,188
00693,0,0,0,0,0,0,0,81
00694,6207,1625,9677,49890651,0,0,1625,5503
00695,7708,2843,15298,91616911,0,0,2843,7867
00696,6207,1625,9686,49891801,0,0,1625,5517
00697,7708,2843,15298,91616911,0,0,2843,7916
00700,1053,1700,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00701,861,1590,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00702,774,1322,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00703,1160,2005,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00704,355,617,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00705,380,573,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00706,342,521,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00707,257,413,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00708,125,216,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00709,130,212,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00710,240,357,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00711,245,422,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00712,502,994,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00713,455,684,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00714,193,299,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00715,567,786,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00716,640,996,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00717,5,46,19,106,0,0,46,285
00718,97,183,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00719,488,714,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00720,190,365,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00721,222,348,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00722,411,754,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00723,225,370,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00724,828,1518,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00725,5,47,21,84,0,0,47,276
00726,283,572,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00727,833,1568,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00728,728,1358,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00729,54,125,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00730,3,44,11,30,0,0,44,241
00731,148,253,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00732,402,634,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00733,702,1087,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00734,78,149,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00735,290,456,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00736,7,53,41,200,0,0,53,316
00737,227,351,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00738,159,302,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00739,234,413,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00740,289,478,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00741,752,1226,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00742,191,313,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00743,708,1487,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00744,228,431,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00745,329,529,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00746,490,769,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00747,419,687,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00748,223,399,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00749,469,821,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00750,209,417,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00751,248,392,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00752,772,1310,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00753,207,338,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00755,459,757,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00756,578,951,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00758,14319,103902,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00759,2532,7260,16812,20650834,343895,88,7348,214350
00760,50814,170841,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00761,5598,13154,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00762,2508,6695,105876,14451190,401755941,26066,32761,274553
00763,124,312,547,16413,8734,58,370,795
00764,14319,67407,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00765,0,12,0,0,0,0,12,122
00766,218,1906,100340,123799,178359981,18336,20242,13074
00767,0,40,0,0,0,0,40,136
00768,2532,7693,17796,20650577,343985,88,7781,97564
00769,2532,2655,11967,17183327,0,0,2655,7275
00770,2532,2668,15097,20650541,342196,88,2756,7400
00771,0,3,0,0,0,0,3,115
00772,6,679,105248,400385,31558,3,682,57445
00773,53,772,2100,22040,14872,41,813,1665
00774,53,772,2166,22041,14844,41,813,1823
00775,52,346,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00776,0,206,0,0,0,0,206,167
00777,0,206,0,0,0,0,206,176
00778,42054,113191,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00779,0,224,0,0,0,0,224,164
00780,0,224,0,0,0,0,224,167
00781,12,458,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00782,12,458,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00783,12,456,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00784,63,993,726,15545,6612,25,1018,1121
00787,45442,59420,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00788,10,2542,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00789,7,2584,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00790,7,2787,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00791,8665,41754,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00792,27874,42593,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00793,152,545,3756,91914,68565,105,650,1943
00794,9484,10180,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00795,47412,65394,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00796,43604,101111,N/A,N/A,N/A,N/A,N/A,TIMEOUT
00797,225554,236549,N/A,N/A,N/A,N/A,N/A,TIMEOUT
